time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 15:27:21.727458594,963.8683774563609,513.13360810175,"{'D','D'}",-0.5,0.0,{}
2019-11-05 15:27:21.734601451,,,"{'D','D'}",0.0,0.0,{}
2019-11-05 15:27:21.741744308,964.467036645084,513.480628890159,{'D'},0.0,0.0,{}
2019-11-05 15:27:21.748887165,,,{'D'},0.0,0.0,{}
2019-11-05 15:27:21.756030022,964.9293185826981,514.351691683568,{},0.0,0.0,{}
2019-11-05 15:27:21.763172879,965.414615876436,514.362494374521,{},0.0,0.0,{}
2019-11-05 15:27:21.770315736,,,{},0.0,-2.0,{}
2019-11-05 15:27:21.777458593,966.0360178316471,515.87941146146,{},1.0,-2.0,{}
2019-11-05 15:27:21.784601450,965.585717226533,516.436959350264,{},0.0,-1.5,{}
2019-11-05 15:27:21.791744307,,,{},0.0,-1.5,{}
2019-11-05 15:27:21.798887164,963.532211939483,516.012040602686,{},-1.5,-1.0,{}
2019-11-05 15:27:21.806030021,962.271604563029,515.274182192415,{},-1.0,0.0,{}
2019-11-05 15:27:21.813172878,,,{},-0.5,-0.5,{'LEFT'}
2019-11-05 15:27:21.820315735,962.346841203071,515.008645187809,{},-1.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.827458592,962.1621062072451,514.357657094807,{},-0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.834601449,,,{},-1.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.841744306,959.3341506145109,512.994669151283,{},0.0,0.0,{'LEFT'}
2019-11-05 15:27:21.848887163,,,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.856030020,960.3138771392979,514.179187398948,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.863172877,956.8988679220939,515.026198196681,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.870315734,,,{},0.0,0.0,{'LEFT'}
2019-11-05 15:27:21.877458591,952.940487649015,514.495859974618,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.884601448,952.7361968031751,514.171358167397,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.891744305,,,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.898887162,950.697059768673,510.117030954786,{},0.0,0.0,{'LEFT'}
2019-11-05 15:27:21.906030019,950.1977612296249,509.037364556048,{},-0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.913172876,,,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.920315733,950.2175036350661,509.07469131938797,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:27:21.927458590,951.9515367059531,508.683124389998,{},0.0,0.0,{'LEFT'}
