time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 15:24:37.441747594,927.425290798074,496.179114355556,{'D'},-155.0,14.5,{}
2019-11-05 15:24:37.448890451,,,"{'D','D'}",-98.0,7.0,{}
2019-11-05 15:24:37.456033308,926.092516441866,497.004397520877,"{'D','D'}",-136.5,9.5,{}
2019-11-05 15:24:37.463176165,925.638467436688,496.815774604882,{'D'},-103.0,6.5,{}
2019-11-05 15:24:37.470319022,,,"{'D','D'}",-91.0,4.0,{}
2019-11-05 15:24:37.477461879,925.566600463614,496.4573412770599,"{'D','D'}",-90.0,6.0,{}
2019-11-05 15:24:37.484604736,,,"{'D','D'}",-81.5,5.0,{}
2019-11-05 15:24:37.491747593,929.9008412223089,495.55274938413595,{'D'},-74.5,3.0,{}
2019-11-05 15:24:37.498890450,932.9877105612379,495.26694394659205,"{'D','D'}",-67.5,1.5,{}
2019-11-05 15:24:37.506033307,,,"{'D','D','S'}",-72.0,0.0,{}
2019-11-05 15:24:37.513176164,931.256557019017,495.548596306146,"{'D','S','D','S'}",-74.0,0.0,{}
2019-11-05 15:24:37.520319021,932.242807847926,495.571113872743,"{'D','S','D','S'}",-72.5,0.0,{}
2019-11-05 15:24:37.527461878,,,"{'D','S'}",-70.0,0.0,{}
2019-11-05 15:24:37.534604735,936.376128111948,494.96709020195,"{'D','S','D','S'}",-63.0,0.0,{}
2019-11-05 15:24:37.541747592,933.2432231993511,492.085922841009,"{'D','S','D','S'}",-63.0,0.5,{}
2019-11-05 15:24:37.548890449,,,"{'D','S','D','S'}",-53.5,0.0,{}
2019-11-05 15:24:37.556033306,929.828948702894,491.351461620528,"{'D','S','S'}",-46.0,-0.5,{}
2019-11-05 15:24:37.563176163,924.0985511168519,490.481455667347,{'S'},-42.0,-1.5,{}
2019-11-05 15:24:37.570319020,,,"{'S','S'}",-37.0,-2.0,{}
2019-11-05 15:24:37.577461877,919.4245923295821,488.818827298205,"{'S','S'}",-33.5,-3.0,{}
2019-11-05 15:24:37.584604734,,,"{'S','S'}",-27.5,-4.5,{}
2019-11-05 15:24:37.591747591,916.960318205111,488.33282303087503,{'S'},-5.5,-2.5,{}
2019-11-05 15:24:37.598890448,916.580620794704,488.457935560663,"{'S','S'}",-18.5,-8.0,{}
2019-11-05 15:24:37.606033305,,,"{'S','S'}",-16.0,-10.0,{}
2019-11-05 15:24:37.613176162,915.916698120745,488.541295253777,"{'S','S'}",-18.0,-13.0,{}
2019-11-05 15:24:37.620319019,918.440367565301,489.22201382721704,{'S'},-12.0,-11.0,{}
2019-11-05 15:24:37.627461876,,,"{'S','S'}",-11.0,-11.0,{}
2019-11-05 15:24:37.634604733,916.217503885865,491.893835232517,"{'S','S'}",-11.0,-8.5,{}
2019-11-05 15:24:37.641747590,918.345897841194,494.34561573669293,"{'S','S'}",-11.0,-5.0,{}
2019-11-05 15:24:37.648890447,,,"{'S','S'}",-9.5,-2.5,{}
2019-11-05 15:24:37.656033304,898.972228196413,501.567187913836,{'S'},-9.0,0.0,{}
2019-11-05 15:24:37.663176161,894.978091457322,503.321603476399,"{'S','S'}",-7.0,1.5,{}
2019-11-05 15:24:37.670319018,,,"{'S','S'}",-11.0,4.0,{}
2019-11-05 15:24:37.677461875,893.998829705883,506.998315896664,{'S'},-6.0,2.0,{}
2019-11-05 15:24:37.684604732,,,"{'S','S'}",-4.5,1.0,{}
2019-11-05 15:24:37.691747589,892.193962521113,508.06518700561094,"{'S','D','S'}",-5.0,1.0,{}
2019-11-05 15:24:37.698890446,890.0246821344521,508.89331195848393,"{'D','S','D','S'}",-3.0,0.0,{}
2019-11-05 15:24:37.706033303,,,"{'D','S','D','S'}",-0.5,0.0,{}
2019-11-05 15:24:37.713176160,879.402185436438,511.49763284024596,"{'D','S','D','S'}",0.0,0.0,{}
2019-11-05 15:24:37.720319017,879.891180602009,511.400122589634,"{'D','S'}",0.0,0.0,{}
2019-11-05 15:24:37.727461874,,,"{'D','S','D','S'}",0.0,0.0,{}
2019-11-05 15:24:37.734604731,872.3560595995799,513.157806323918,"{'D','S','D','S'}",0.0,0.0,{}
2019-11-05 15:24:37.741747588,883.2270766742731,512.795406240551,"{'D','S'}",-1.0,0.0,{}
2019-11-05 15:24:37.748890445,,,"{'D','S','D','S'}",-1.5,0.0,{}
2019-11-05 15:24:37.756033302,884.897538407757,513.079431979411,"{'D','S','D','S'}",-3.0,-1.0,{}
2019-11-05 15:24:37.763176159,888.469045720372,513.180141650741,"{'D','S'}",-5.0,0.0,{}
2019-11-05 15:24:37.770319016,,,"{'D','S','D','S'}",-8.5,0.0,{}
2019-11-05 15:24:37.777461873,890.1054839852029,513.999641871305,"{'D','S','D','S'}",-5.0,0.0,{}
2019-11-05 15:24:37.784604730,,,"{'D','S','D','S'}",-15.0,0.0,{}
2019-11-05 15:24:37.791747587,892.4529656787751,514.632397167118,"{'D','S'}",-9.0,1.0,{}
2019-11-05 15:24:37.798890444,892.965025103203,515.418988719427,"{'D','S','D','S'}",-11.5,2.0,{}
2019-11-05 15:24:37.806033301,,,"{'D','S','D','S'}",-13.0,1.0,{}
2019-11-05 15:24:37.813176158,891.75766580495,518.084011738855,"{'D','S','D','S'}",-16.0,2.0,{}
2019-11-05 15:24:37.820319015,850.5777778655009,521.808154546865,"{'D','S','D','S'}",-36.0,3.5,{}
2019-11-05 15:24:37.827461872,,,"{'D','S'}",-25.5,2.0,{}
2019-11-05 15:24:37.834604729,811.98757023071,524.411531597892,"{'D','S','D'}",-29.0,2.0,{}
2019-11-05 15:24:37.841747586,800.629024564583,523.959593548154,"{'D','D'}",-32.5,2.0,{}
2019-11-05 15:24:37.848890443,,,"{'D','D'}",-35.0,0.5,{}
2019-11-05 15:24:37.856033300,798.273977122995,523.676839738661,"{'D','D'}",-36.5,0.0,{}
2019-11-05 15:24:37.863176157,795.386576215169,523.649177611057,{'D'},-32.5,0.0,{}
2019-11-05 15:24:37.870319014,,,"{'D','D'}",-38.0,-1.0,{}
2019-11-05 15:24:37.877461871,791.9831048463769,521.00898556153,"{'D','D'}",-45.5,-0.5,{}
2019-11-05 15:24:37.884604728,,,{'D'},-33.5,-0.5,{}
2019-11-05 15:24:37.891747585,790.8015861312109,520.6930600398709,"{'D','D'}",-33.0,0.0,{}
2019-11-05 15:24:37.898890442,790.3225388955909,520.536565012206,"{'D','D'}",-28.5,0.0,{}
2019-11-05 15:24:37.906033299,,,{'D'},-30.0,0.0,{}
2019-11-05 15:24:37.913176156,789.004868635313,521.318119427793,{},-21.5,1.5,{}
2019-11-05 15:24:37.920319013,818.005495599654,521.7543741728321,{},-9.0,1.5,{}
2019-11-05 15:24:37.927461870,,,{},-3.0,1.0,{}
2019-11-05 15:24:37.934604727,840.986924800457,519.722925272401,{},1.0,1.0,{}
2019-11-05 15:24:37.941747584,849.34988172465,518.888183427259,{},1.0,1.0,{}
2019-11-05 15:24:37.948890441,,,{},1.5,1.0,{}
2019-11-05 15:24:37.956033298,857.865241019224,518.606902910363,{},0.5,1.5,{}
2019-11-05 15:24:37.963176155,860.70452790838,518.891284778796,{},1.0,0.0,{}
2019-11-05 15:24:37.970319012,,,{},0.0,0.0,{}
2019-11-05 15:24:37.977461869,897.0126822826351,519.660907738202,{},-0.5,0.5,{}
2019-11-05 15:24:37.984604726,,,{},-2.0,0.0,{}
2019-11-05 15:24:37.991747583,897.264763080568,519.707705137846,{},-6.0,0.0,{}
2019-11-05 15:24:37.998890440,897.7884226102279,519.654906301285,{},-6.0,-0.5,{}
2019-11-05 15:24:38.006033297,,,{},-6.0,-1.5,{}
2019-11-05 15:24:38.013176154,901.194616070657,519.098800537185,{},-9.0,-2.0,{}
2019-11-05 15:24:38.020319011,915.957515420344,517.9273599521599,{},-10.0,-1.0,{}
2019-11-05 15:24:38.027461868,,,{},-9.5,-2.5,{}
2019-11-05 15:24:38.034604725,924.62868074417,517.78272922695,{},-10.0,-2.0,{}
2019-11-05 15:24:38.041747582,929.980564637493,517.8246992354921,{},-12.0,-2.0,{}
2019-11-05 15:24:38.048890439,,,{},-10.0,-1.0,{}
2019-11-05 15:24:38.056033296,932.084116605926,517.79098059876,{},-10.5,-1.5,{}
2019-11-05 15:24:38.063176153,934.895179130006,517.218966985435,{},-9.5,-1.0,{}
2019-11-05 15:24:38.070319010,,,{},-9.0,-1.5,{}
2019-11-05 15:24:38.077461867,934.713114139362,517.909298143386,{'LCONTROL'},-11.0,-2.0,{}
2019-11-05 15:24:38.084604724,,,"{'A','LCONTROL'}",-7.5,-1.5,{}
2019-11-05 15:24:38.091747581,935.5615015194479,517.657406390666,"{'A','LCONTROL','A','LCONTROL'}",-6.0,-2.0,{}
2019-11-05 15:24:38.098890438,935.716987997984,517.279765795556,"{'A','LCONTROL','A','LCONTROL'}",-5.5,-2.0,{}
2019-11-05 15:24:38.106033295,,,"{'A','LCONTROL','A','LCONTROL'}",-5.0,-2.5,{}
2019-11-05 15:24:38.113176152,936.1917908795931,517.063725642819,"{'A','LCONTROL','A','LCONTROL'}",-4.0,-3.0,{}
2019-11-05 15:24:38.120319009,940.1388684611541,519.811287696431,"{'A','LCONTROL'}",-4.0,-2.5,{}
2019-11-05 15:24:38.127461866,,,"{'A','LCONTROL','A','LCONTROL'}",-2.0,-2.0,{}
2019-11-05 15:24:38.134604723,943.1835605263341,519.772258458813,"{'A','LCONTROL','A','LCONTROL'}",-2.0,-0.5,{}
2019-11-05 15:24:38.141747580,945.4638959850399,519.542332517551,"{'A','LCONTROL','A','LCONTROL'}",-0.5,-0.5,{}
2019-11-05 15:24:38.148890437,,,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,{}
2019-11-05 15:24:38.156033294,947.604787245697,518.043298486159,"{'A','LCONTROL'}",0.0,0.0,{}
2019-11-05 15:24:38.163176151,948.731626680189,517.954806959635,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,{}
2019-11-05 15:24:38.170319008,,,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,{}
2019-11-05 15:24:38.177461865,949.1269066649891,517.993990978913,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 15:24:38.184604722,,,"{'A','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.191747579,951.596440426954,517.550046017731,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 15:24:38.198890436,954.041841173065,517.2388133233641,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.206033293,,,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.213176150,957.5264417477431,516.1549828421511,"{'A','LCONTROL','A','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.220319007,958.6923200807671,514.634288647224,"{'A','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 15:24:38.227461864,,,"{'A','LCONTROL','A','LCONTROL'}",0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.234604721,957.970231091436,513.561555030951,"{'A','LCONTROL','A','LCONTROL'}",0.5,1.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.241747578,957.732033389949,512.218505666453,"{'A','LCONTROL'}",2.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.248890435,,,"{'A','LCONTROL','A','LCONTROL'}",1.5,1.0,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.256033292,956.8529034145571,511.197292690325,"{'A','LCONTROL','A','LCONTROL'}",1.0,2.0,{'LEFT'}
2019-11-05 15:24:38.263176149,956.986934832914,511.075303802539,"{'A','LCONTROL','A','LCONTROL'}",1.0,1.5,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.270319006,,,"{'A','LCONTROL','A','LCONTROL'}",1.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 15:24:38.277461863,957.689833232081,511.308987709196,"{'A','LCONTROL'}",2.0,3.0,{}
2019-11-05 15:24:38.284604720,,,"{'A','LCONTROL','A','LCONTROL'}",0.5,0.5,{}
2019-11-05 15:24:38.291747577,959.19157721556,510.004851350273,"{'A','A'}",0.0,0.0,{}
2019-11-05 15:24:38.298890434,960.572098637915,508.267585665825,"{'A','A'}",0.5,0.0,{}
2019-11-05 15:24:38.306033291,960.5521231664779,507.809049748591,"{'A','A'}",0.0,0.0,{}
2019-11-05 15:24:38.313176148,,,{'A'},0.5,0.0,{}
2019-11-05 15:24:38.320319005,959.7141314763429,506.985251189736,"{'A','A'}",0.5,0.5,{}
2019-11-05 15:24:38.327461862,,,"{'A','A'}",2.0,1.0,{}
2019-11-05 15:24:38.334604719,960.047549745941,506.567524356148,"{'A','A'}",2.0,1.0,{}
2019-11-05 15:24:38.341747576,960.409720766252,506.407271372203,"{'A','A'}",1.0,2.0,{}
2019-11-05 15:24:38.348890433,,,"{'A','A'}",2.5,2.0,{}
