time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 15:54:54.341711256,959.59208496833,551.722120843149,"{'W','LCONTROL','W','LCONTROL'}",-5.0,0.0,{}
2019-11-05 15:54:54.348854113,,,"{'W','LCONTROL','W','LCONTROL'}",-7.0,0.0,{}
2019-11-05 15:54:54.355996970,929.7971481365739,549.665572711515,"{'W','LCONTROL','W','LCONTROL'}",-7.5,0.0,{}
2019-11-05 15:54:54.363139827,925.9049292909269,549.410246012898,"{'W','LCONTROL'}",-11.0,0.0,{}
2019-11-05 15:54:54.370282684,,,"{'W','LCONTROL','W','LCONTROL'}",-6.5,0.0,{}
2019-11-05 15:54:54.377425541,922.8362965379539,549.218492530459,"{'W','LCONTROL','W','LCONTROL'}",-8.0,-0.5,{}
2019-11-05 15:54:54.384568398,921.670102618119,551.757894009041,"{'W','LCONTROL','W','LCONTROL'}",-19.0,-1.0,{}
2019-11-05 15:54:54.391711255,,,"{'W','LCONTROL'}",-8.5,-0.5,{}
2019-11-05 15:54:54.398854112,921.356665987826,552.000259541372,"{'W','LCONTROL','W','LCONTROL'}",-9.0,-0.5,{}
2019-11-05 15:54:54.405996969,919.4762711228191,551.8071666599279,"{'W','LCONTROL','W','LCONTROL'}",-7.0,-1.0,{}
2019-11-05 15:54:54.413139826,,,"{'W','LCONTROL','W','LCONTROL'}",-12.0,-1.0,{}
2019-11-05 15:54:54.420282683,917.248450453232,550.928436231766,"{'W','LCONTROL'}",-9.0,-1.0,{}
2019-11-05 15:54:54.427425540,917.727932567213,550.665037305027,"{'W','LCONTROL','W','LCONTROL'}",-10.0,-1.5,{}
2019-11-05 15:54:54.434568397,,,"{'W','LCONTROL','W','LCONTROL'}",-9.5,-1.0,{}
2019-11-05 15:54:54.441711254,918.4667848646229,550.699508369343,"{'W','LCONTROL','W','LCONTROL'}",-6.0,-1.0,{}
2019-11-05 15:54:54.448854111,,,"{'W','LCONTROL'}",-13.5,-2.0,{}
2019-11-05 15:54:54.455996968,919.1727685077119,550.701166442512,"{'W','LCONTROL','W','LCONTROL'}",-6.5,-1.0,{}
2019-11-05 15:54:54.463139825,922.798039256685,550.083104720928,"{'W','LCONTROL','W','LCONTROL'}",-9.0,-2.0,{}
2019-11-05 15:54:54.470282682,,,"{'W','LCONTROL','W','LCONTROL'}",-8.0,-2.0,{}
2019-11-05 15:54:54.477425539,925.4500174615041,549.807103798908,"{'W','LCONTROL'}",-5.5,-1.0,{}
2019-11-05 15:54:54.484568396,927.82419775237,548.819071202914,"{'W','LCONTROL','W','LCONTROL'}",-3.0,-1.5,{}
2019-11-05 15:54:54.491711253,,,"{'D','W','LCONTROL','D','W','LCONTROL'}",-4.0,-2.0,{}
2019-11-05 15:54:54.498854110,930.4004105371749,548.063700364828,"{'D','W','LCONTROL','D','W','LCONTROL'}",-3.0,-1.0,{}
2019-11-05 15:54:54.505996967,932.9480293356011,547.98372265346,"{'D','W','LCONTROL','D','W','LCONTROL'}",-2.0,-1.5,{}
2019-11-05 15:54:54.513139824,,,"{'D','W','LCONTROL'}",-2.0,-1.0,{}
2019-11-05 15:54:54.520282681,934.550159776621,548.923699645502,"{'D','W','LCONTROL','D','W','LCONTROL'}",-1.5,-1.5,{}
2019-11-05 15:54:54.527425538,937.438158427184,549.261824828784,"{'D','W','LCONTROL','D','W','LCONTROL'}",-1.5,-0.5,{}
2019-11-05 15:54:54.534568395,,,"{'D','W','LCONTROL','D','W','LCONTROL'}",-1.0,-1.0,{}
2019-11-05 15:54:54.541711252,938.395184819021,548.826327462709,"{'D','W','LCONTROL'}",-1.0,-1.0,{}
2019-11-05 15:54:54.548854109,,,"{'D','W','LCONTROL','D','W'}",-1.5,-0.5,{}
2019-11-05 15:54:54.555996966,938.7196294639909,547.376352357887,"{'D','W','D','W'}",-1.5,-0.5,{}
2019-11-05 15:54:54.563139823,939.4955155374839,547.231130654699,"{'D','W','D','W'}",-1.5,-0.5,{}
2019-11-05 15:54:54.570282680,,,"{'D','W','D','W'}",-2.0,-1.0,{}
2019-11-05 15:54:54.577425537,941.591579753692,546.021561415975,"{'D','W'}",-2.5,-0.5,{}
2019-11-05 15:54:54.584568394,944.97881459955,545.371053528293,"{'D','W','D','W'}",-2.5,0.0,{}
2019-11-05 15:54:54.591711251,,,"{'D','W','D','W'}",-3.5,-0.5,{}
2019-11-05 15:54:54.598854108,948.332796336397,544.131385051972,"{'D','W','D','W'}",-5.0,-1.0,{}
2019-11-05 15:54:54.605996965,949.382309277717,543.237106501076,"{'D','W','D','W'}",-4.5,-1.0,{}
2019-11-05 15:54:54.613139822,,,"{'D','W'}",-5.0,-0.5,{}
2019-11-05 15:54:54.620282679,949.592837688907,542.658855294698,"{'D','W','D','W'}",-6.5,-1.0,{}
2019-11-05 15:54:54.627425536,949.810734179852,541.418560704758,"{'D','W','D','W'}",-6.0,-1.0,{}
2019-11-05 15:54:54.634568393,,,"{'D','W','D','W'}",-5.0,-1.0,{}
2019-11-05 15:54:54.641711250,951.420608290476,539.887688535227,"{'D','W'}",-6.5,-1.0,{}
2019-11-05 15:54:54.648854107,,,"{'D','W','D','W'}",-7.5,-2.0,{}
2019-11-05 15:54:54.655996964,953.914770357734,538.558478333206,"{'D','W','D','W'}",-5.5,-1.0,{}
2019-11-05 15:54:54.663139821,955.346174321555,537.624228290773,"{'D','W','D','W'}",-7.0,-1.5,{}
2019-11-05 15:54:54.670282678,,,"{'D','W','D','W'}",-6.0,-2.0,{}
2019-11-05 15:54:54.677425535,958.13825959703,535.969612303199,"{'D','W'}",-7.5,-1.5,{}
2019-11-05 15:54:54.684568392,957.902433542534,535.773879064751,"{'D','W','D','W'}",-12.0,-3.0,{}
2019-11-05 15:54:54.691711249,,,"{'D','W','D','W'}",-7.5,-1.5,{}
2019-11-05 15:54:54.698854106,959.238021682036,534.840902724834,"{'D','W'}",-9.0,-2.0,{}
2019-11-05 15:54:54.705996963,960.8535929976711,533.847552216777,"{'D','W','D','W'}",-5.5,-1.0,{}
2019-11-05 15:54:54.713139820,,,"{'D','W','D','W'}",-8.0,-2.0,{}
2019-11-05 15:54:54.720282677,962.545773621274,533.47133331958,"{'D','W','D','W'}",-5.0,-1.0,{}
2019-11-05 15:54:54.727425534,,,"{'D','W','D','W'}",-7.0,-2.0,{}
2019-11-05 15:54:54.734568391,963.639691305526,534.023373667673,"{'D','W'}",-5.0,-1.0,{}
2019-11-05 15:54:54.741711248,964.744518802464,533.658263055533,"{'D','W','D','W'}",-13.5,-2.5,{}
2019-11-05 15:54:54.748854105,,,"{'D','W'}",-5.0,-1.0,{}
2019-11-05 15:54:54.755996962,965.2523519909331,533.683736805614,"{'D','W','D','W'}",-3.0,-0.5,{}
2019-11-05 15:54:54.763139819,966.9596156325971,533.0007082494581,"{'D','W','D','W'}",-4.0,-0.5,{}
2019-11-05 15:54:54.770282676,,,"{'D','W','D','W'}",-2.0,-0.5,{}
2019-11-05 15:54:54.777425533,972.485305587283,533.0751633766661,"{'D','W'}",-1.0,0.0,{}
2019-11-05 15:54:54.784568390,978.311044319846,532.7668506079401,"{'D','W','D','W'}",-1.0,0.0,{}
2019-11-05 15:54:54.791711247,,,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.798854104,979.9372864552181,533.070715013711,"{'D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.805996961,980.993180362621,532.610305003844,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.813139818,,,"{'D','W','D','W'}",0.0,-0.5,{}
2019-11-05 15:54:54.820282675,985.506077232979,532.138052726894,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.827425532,986.6801384457901,532.068257807277,"{'D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.834568389,,,"{'D','W','D','W'}",0.0,0.0,{}
2019-11-05 15:54:54.841711246,986.515393766934,532.499722868822,"{'D','W','D','W'}",0.5,0.0,{}
2019-11-05 15:54:54.848854103,,,"{'D','W'}",2.0,1.0,{}
2019-11-05 15:54:54.855996960,987.458084113701,532.670401644748,"{'D','W','D','W'}",1.0,0.5,{}
2019-11-05 15:54:54.863139817,988.003736348302,533.385218246871,"{'D','W','D','W'}",2.0,0.5,{}
2019-11-05 15:54:54.870282674,,,"{'D','W'}",3.0,1.0,{}
2019-11-05 15:54:54.877425531,988.567605662996,533.530691273538,"{'D','W','D','W'}",5.0,1.0,{}
2019-11-05 15:54:54.884568388,985.971540341893,534.792870777485,"{'D','W','D','W'}",8.0,1.5,{}
2019-11-05 15:54:54.891711245,,,"{'D','W'}",9.0,1.0,{}
2019-11-05 15:54:54.898854102,982.794702835261,534.898561109402,"{'D','W','D','W'}",13.0,2.5,{}
2019-11-05 15:54:54.905996959,983.06073340629,534.094571591711,"{'D','W','D','W'}",17.0,3.0,{}
2019-11-05 15:54:54.913139816,,,"{'D','W'}",23.0,3.0,{}
2019-11-05 15:54:54.920282673,982.5232482591811,532.177010376908,"{'D','W','D','W'}",22.0,3.5,{}
2019-11-05 15:54:54.927425530,,,"{'D','W'}",32.0,5.0,{}
2019-11-05 15:54:54.934568387,981.59311598504,531.391819563415,"{'D','W','D','W'}",35.0,5.0,{}
2019-11-05 15:54:54.941711244,980.681123022869,531.723449323913,"{'D','W','D','W'}",44.0,6.5,{}
2019-11-05 15:54:54.948854101,,,"{'D','W'}",42.0,5.0,{}
2019-11-05 15:54:54.955996958,979.745132213818,531.560797637647,"{'D','W','D','W'}",63.5,8.0,{}
2019-11-05 15:54:54.963139815,976.7812902782911,532.670200727901,"{'D','W','D','W'}",41.5,4.0,{}
2019-11-05 15:54:54.970282672,,,"{'D','W'}",76.0,8.0,{}
