time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 16:00:58.627418256,938.726376432931,551.787306733401,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.634561113,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.641703970,930.7011668798849,551.2971120106901,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.648846827,932.482262969512,552.8594529793841,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.655989684,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.663132541,934.548542522601,552.946938712788,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.670275398,934.766639981544,552.5230156852381,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.677418255,,,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.684561112,934.511112542261,552.286374154147,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.691703969,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.698846826,939.698702585379,550.605756083952,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.705989683,939.9229809155969,551.537960149729,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.713132540,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.720275397,946.634750103551,551.164388008282,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.727418254,948.927815751604,551.829737517483,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.734561111,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.741703968,956.613586627702,552.007072140152,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.748846825,960.2234646972211,552.3337353317501,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.755989682,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.763132539,967.050313389291,551.512299251837,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.770275396,971.107133641415,550.2375774317591,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.777418253,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.784561110,973.4071536141761,550.901918540804,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.791703967,975.6708916428901,552.477973938097,"{'A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.798846824,,,"{'A','W','A','W'}",0.0,0.0,{}
2019-11-05 16:00:58.805989681,977.043102400801,552.558325243935,"{'A','W','A','W'}",0.5,0.0,{}
2019-11-05 16:00:58.813132538,,,"{'A','W','A','W'}",5.0,0.5,{}
2019-11-05 16:00:58.820275395,977.566555550396,552.540889541848,"{'A','W','A','W'}",9.0,1.0,{}
2019-11-05 16:00:58.827418252,979.637596881016,554.0469897415841,"{'A','W'}",10.5,1.5,{}
2019-11-05 16:00:58.834561109,,,"{'A','W','A','W'}",18.0,1.0,{}
2019-11-05 16:00:58.841703966,983.833335680446,555.85272210295,"{'A','W','A','W'}",22.0,1.0,{}
2019-11-05 16:00:58.848846823,986.650435104074,556.38397260612,"{'A','W','A','W'}",38.0,3.0,{}
2019-11-05 16:00:58.855989680,,,"{'A','W','A','W'}",30.5,2.0,{}
2019-11-05 16:00:58.863132537,987.7834914120931,556.04788049994,"{'A','W'}",35.0,2.5,{}
2019-11-05 16:00:58.870275394,988.7820056672801,556.537288949452,"{'A','W','A','W'}",34.5,1.5,{}
2019-11-05 16:00:58.877418251,,,"{'A','W','A','W'}",54.5,2.0,{}
2019-11-05 16:00:58.884561108,987.923483896864,556.008894806589,"{'A','W','A','W'}",-17.0,0.0,{}
2019-11-05 16:00:58.891703965,,,"{'A','W'}",31.5,1.0,{}
2019-11-05 16:00:58.898846822,987.7585612152859,556.005979672502,"{'A','W','A','W'}",39.5,2.0,{}
2019-11-05 16:00:58.905989679,986.886095072256,555.314783341386,"{'A','W','A','W'}",28.5,1.0,{}
2019-11-05 16:00:58.913132536,,,"{'A','W','A','W'}",38.5,2.0,{}
2019-11-05 16:00:58.920275393,984.6758690272239,555.339504618458,"{'A','W','A','W'}",28.0,1.0,{}
2019-11-05 16:00:58.927418250,984.1319289989419,554.615831779446,"{'A','W'}",30.5,2.0,{}
2019-11-05 16:00:58.934561107,,,"{'A','W','A','W'}",29.5,2.0,{}
2019-11-05 16:00:58.941703964,981.398233333976,555.467570594897,"{'A','W','A','W'}",19.0,1.0,{}
2019-11-05 16:00:58.948846821,985.8367172728,556.727684443866,"{'A','W'}",25.5,2.0,{}
2019-11-05 16:00:58.955989678,,,"{'A','W','A','W'}",28.0,2.0,{}
2019-11-05 16:00:58.963132535,987.1358889308129,556.4753846174871,"{'A','W','A','W'}",50.5,5.0,{}
2019-11-05 16:00:58.970275392,998.577719635137,555.152545699121,"{'A','W','A','W'}",14.5,1.0,{}
2019-11-05 16:00:58.977418249,,,"{'A','W'}",18.0,3.0,{}
2019-11-05 16:00:58.984561106,993.7442587656379,554.574736396799,"{'A','W','A','W'}",12.5,1.0,{}
2019-11-05 16:00:58.991703963,,,"{'A','W','A','W'}",12.0,1.5,{}
2019-11-05 16:00:58.998846820,989.1809536682091,553.268380836393,"{'A','W','A','W'}",6.5,1.0,{}
2019-11-05 16:00:59.005989677,980.597043687364,551.707439798377,"{'A','W','A','W'}",9.5,2.0,{}
2019-11-05 16:00:59.013132534,,,"{'A','W'}",5.0,0.0,{}
2019-11-05 16:00:59.020275391,978.433507274509,551.483900980702,"{'A','W','A','W'}",6.5,1.5,{}
2019-11-05 16:00:59.027418248,978.573704776595,551.582417250145,"{'A','W','A','W'}",5.0,1.0,{}
2019-11-05 16:00:59.034561105,,,"{'A','W','A','W'}",3.0,0.5,{}
2019-11-05 16:00:59.041703962,975.223697399584,552.049782942313,"{'A','W'}",1.5,0.0,{}
2019-11-05 16:00:59.048846819,962.5691167189999,550.4789390790529,"{'A','W','A','W'}",4.0,1.0,{}
2019-11-05 16:00:59.055989676,,,"{'A','W','A','W'}",2.5,0.5,{}
2019-11-05 16:00:59.063132533,960.6976079077049,549.5866403084231,"{'A','W'}",2.0,1.0,{}
2019-11-05 16:00:59.070275390,952.364659220955,548.016919711944,"{'A','W','A','W'}",2.0,0.0,{}
2019-11-05 16:00:59.077418247,,,"{'A','W','A','W'}",2.5,0.5,{}
2019-11-05 16:00:59.084561104,950.500994155874,547.354930204853,"{'A','W','A','W'}",1.5,0.0,{}
2019-11-05 16:00:59.091703961,951.3258761203481,546.815822329006,"{'A','W'}",2.0,0.0,{}
2019-11-05 16:00:59.098846818,,,"{'A','W','A','W'}",2.0,0.5,{}
2019-11-05 16:00:59.105989675,950.4669729114698,544.451610803382,"{'A','W','A','W'}",3.0,0.0,{}
2019-11-05 16:00:59.113132532,950.38760237276,544.27652543065,"{'A','W','A','W'}",1.0,0.0,{}
2019-11-05 16:00:59.120275389,,,"{'A','W','A','W'}",4.0,0.5,{}
2019-11-05 16:00:59.127418246,950.25823657134,544.323672135277,"{'A','W'}",4.0,1.0,{}
2019-11-05 16:00:59.134561103,,,"{'A','W','A','W'}",4.0,0.5,{}
2019-11-05 16:00:59.141703960,952.387695145583,544.825534346497,"{'A','W','A','W'}",1.5,0.5,{}
2019-11-05 16:00:59.148846817,953.359374275632,544.7727090354081,"{'A','W','A','W'}",5.0,0.5,{}
2019-11-05 16:00:59.155989674,,,"{'A','W','A','W'}",4.5,1.0,{}
2019-11-05 16:00:59.163132531,954.5041314348331,544.069057371781,"{'A','W'}",4.0,0.0,{}
2019-11-05 16:00:59.170275388,955.771446466537,543.727764744036,"{'A','W','A','W'}",4.5,1.0,{}
2019-11-05 16:00:59.177418245,,,"{'A','W','A','W'}",4.5,1.0,{}
2019-11-05 16:00:59.184561102,956.866774757455,543.790151045965,"{'A','W'}",4.0,1.0,{}
2019-11-05 16:00:59.191703959,957.1246057132589,543.879347676219,"{'A','W','A','W'}",4.0,1.0,{}
2019-11-05 16:00:59.198846816,,,"{'A','W','A','W'}",6.5,1.5,{}
2019-11-05 16:00:59.205989673,959.8191442389639,543.424371678138,"{'A','W','A','W'}",3.5,1.0,{}
2019-11-05 16:00:59.213132530,,,"{'A','W'}",3.0,0.0,{}
2019-11-05 16:00:59.220275387,960.818976387293,544.012793103361,"{'A','W','A','W'}",5.5,1.0,{}
2019-11-05 16:00:59.227418244,961.9991031857389,545.360614528294,"{'A','W'}",4.0,1.0,{}
2019-11-05 16:00:59.234561101,,,"{'A','W','A','W'}",5.0,0.5,{}
2019-11-05 16:00:59.241703958,962.3514349365449,545.463254537512,"{'A','W','A','W'}",4.0,0.5,{}
2019-11-05 16:00:59.248846815,962.2040027282629,546.591305527584,"{'A','W'}",6.0,0.0,{}
2019-11-05 16:00:59.255989672,,,"{'A','W','A','W'}",2.5,0.0,{}
2019-11-05 16:00:59.263132529,962.703845359232,546.582332665851,"{'A','W','A','W'}",3.0,0.0,{}
2019-11-05 16:00:59.270275386,962.8621038739959,546.860253002137,"{'A','W','A','W'}",4.0,0.5,{}
2019-11-05 16:00:59.277418243,,,"{'A','W','A','W'}",3.0,0.0,{}
2019-11-05 16:00:59.284561100,963.386670369718,547.000021021705,"{'A','W'}",4.0,0.0,{}
2019-11-05 16:00:59.291703957,963.413159427499,546.662307997425,"{'A','W'}",5.0,1.0,{}
