time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:39:43.113230052,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.120372909,945.3559764986301,557.4718501691581,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.127515766,948.894445264176,558.265724749492,"{'D','LCONTROL'}",0.5,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.134658623,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.141801480,949.743538566175,557.814844544567,"{'D','LCONTROL','D','LCONTROL'}",0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.148944337,951.020506056095,557.65871626787,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.156087194,,,"{'D','LCONTROL'}",0.5,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.163230051,950.5119474977049,556.996832084155,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.170372908,950.253515461586,556.5951902034,"{'D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.177515765,,,"{'D','LCONTROL','D','LCONTROL'}",0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.184658622,949.7837659329739,555.828054503746,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.191801479,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.198944336,949.2022689891969,555.546145946063,"{'D','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.206087193,947.421106080321,554.06201806306,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.213230050,,,"{'D','LCONTROL'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:39:43.220372907,946.6076750684401,553.869493257264,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{'LEFT'}
2019-11-05 14:39:43.227515764,945.6276805946719,553.276689606983,"{'D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.234658621,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.241801478,944.742614881266,554.089774301527,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.248944335,945.0276446929302,553.9792092652369,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.256087192,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.263230049,945.381661519967,554.322513355322,"{'D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.270372906,945.3954121687269,555.413947269452,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.5,{}
2019-11-05 14:39:43.277515763,,,"{'D','LCONTROL','D','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.284658620,946.054667344726,557.451369953208,"{'D','LCONTROL'}",0.0,1.0,{}
2019-11-05 14:39:43.291801477,942.427935474069,558.039302345408,"{'D','LCONTROL','LCONTROL'}",0.0,0.0,{}
2019-11-05 14:39:43.298944334,,,"{'LCONTROL','LCONTROL'}",0.5,0.0,{}
2019-11-05 14:39:43.306087191,939.139277099715,624.2778766457,{'LCONTROL'},0.0,0.5,{}
2019-11-05 14:39:43.313230048,939.8260278141811,631.5367599354261,"{'LCONTROL','LCONTROL'}",0.0,1.0,{}
2019-11-05 14:39:43.320372905,,,"{'LCONTROL','LCONTROL'}",1.0,1.0,{}
2019-11-05 14:39:43.327515762,946.4348534860769,633.890415049535,{'LCONTROL'},0.0,0.5,{}
2019-11-05 14:39:43.334658619,,,"{'LCONTROL','LCONTROL'}",2.5,1.5,{}
2019-11-05 14:39:43.341801476,949.192110256182,636.62121322442,{'LCONTROL'},2.0,2.0,{}
2019-11-05 14:39:43.348944333,952.243612601064,640.42601708659,{},0.0,0.0,{}
2019-11-05 14:39:43.356087190,,,{},0.0,0.0,{}
2019-11-05 14:39:43.363230047,962.0839037296091,646.532320834846,{},0.0,0.0,{}
2019-11-05 14:39:43.370372904,974.930417731376,635.139814319828,{},0.0,0.0,{}
2019-11-05 14:39:43.377515761,,,{},0.0,0.0,{}
2019-11-05 14:39:43.384658618,980.5279156882359,631.319061313076,{},0.0,0.0,{}
2019-11-05 14:39:43.391801475,1006.1727983937599,592.175891270895,{},0.0,0.0,{}
2019-11-05 14:39:43.398944332,,,{},0.0,0.0,{}
2019-11-05 14:39:43.406087189,1012.7250723054901,585.620149324723,{},0.0,0.0,{}
2019-11-05 14:39:43.413230046,1015.5609172747901,583.494411319591,{},0.0,0.0,{}
2019-11-05 14:39:43.420372903,,,{},0.0,0.0,{}
2019-11-05 14:39:43.427515760,1016.40507686709,584.524003926938,{},0.0,0.0,{}
2019-11-05 14:39:43.434658617,,,{},0.0,0.0,{}
2019-11-05 14:39:43.441801474,1017.931674971,589.579990951665,{},0.0,0.0,{}
2019-11-05 14:39:43.448944331,1019.87205487237,596.4659635758641,{},0.0,0.0,{}
2019-11-05 14:39:43.456087188,,,{},0.0,0.0,{}
2019-11-05 14:39:43.463230045,,,{},0.0,0.0,{}
2019-11-05 14:39:43.470372902,,,{},0.0,0.0,{}
2019-11-05 14:39:43.477515759,,,{},0.0,0.0,{}
2019-11-05 14:39:43.484658616,,,{},0.0,0.0,{}
2019-11-05 14:39:43.491801473,,,{},0.0,0.0,{}
2019-11-05 14:39:43.498944330,,,{},0.0,0.0,{}
2019-11-05 14:39:43.506087187,,,{},0.0,0.0,{}
2019-11-05 14:39:43.513230044,,,{},0.0,0.0,{}
2019-11-05 14:39:43.520372901,,,{},0.0,0.0,{}
2019-11-05 14:39:43.527515758,1022.7963171547999,632.5434779416349,{},0.0,0.0,{}
2019-11-05 14:39:43.534658615,,,{},0.0,0.0,{}
2019-11-05 14:39:43.541801472,1739.73413729212,413.09686012571296,{},0.0,0.0,{}
2019-11-05 14:39:43.548944329,1924.96306758599,355.77490868065905,{},0.0,0.0,{}
2019-11-05 14:39:43.556087186,,,{},0.0,0.0,{}
2019-11-05 14:39:43.563230043,1904.4933513165,339.332875890625,{},0.0,0.0,{}
2019-11-05 14:39:43.570372900,1798.3419482783102,251.42523022737703,{},0.0,0.0,{}
2019-11-05 14:39:43.577515757,,,{},0.0,0.0,{}
2019-11-05 14:39:43.584658614,1753.5326629327499,214.423239790879,{},0.0,0.0,{}
2019-11-05 14:39:43.591801471,1724.96179625671,189.26219282108102,{},0.0,0.0,{}
2019-11-05 14:39:43.598944328,,,{},0.0,0.0,{}
2019-11-05 14:39:43.606087185,1702.01611172204,173.694701030583,{},0.0,0.0,{}
2019-11-05 14:39:43.613230042,1692.28301321114,167.048035574491,{},0.0,0.0,{}
2019-11-05 14:39:43.620372899,,,{},0.0,0.0,{}
2019-11-05 14:39:43.627515756,1685.88310766899,162.54841632882,{},0.0,0.0,{}
2019-11-05 14:39:43.634658613,,,{},0.0,0.0,{}
2019-11-05 14:39:43.641801470,1664.7924112536402,186.831049350427,{},0.0,0.0,{}
2019-11-05 14:39:43.648944327,1663.36441334942,186.23771222252398,{},0.0,0.0,{}
2019-11-05 14:39:43.656087184,,,{},0.0,0.0,{}
2019-11-05 14:39:43.663230041,1663.35715612554,152.011689936509,{},0.0,0.0,{}
2019-11-05 14:39:43.670372898,1660.88544150249,156.666421038057,{},0.0,0.0,{}
2019-11-05 14:39:43.677515755,,,{},0.0,0.0,{}
2019-11-05 14:39:43.684658612,1659.3424658617002,159.353303860382,{},0.0,0.0,{}
2019-11-05 14:39:43.691801469,1650.3714021200399,170.405947797263,{},0.0,0.0,{}
2019-11-05 14:39:43.698944326,,,{},0.0,0.0,{}
2019-11-05 14:39:43.706087183,1644.6857328852402,180.83743660068401,{},0.0,0.0,{}
2019-11-05 14:39:43.713230040,1644.35422949641,181.44525382774899,{},0.0,0.0,{}
2019-11-05 14:39:43.720372897,,,{},0.0,0.0,{}
2019-11-05 14:39:43.727515754,1650.0016175391,186.433059669984,{},0.0,0.0,{}
2019-11-05 14:39:43.734658611,,,{},0.0,0.0,{}
2019-11-05 14:39:43.741801468,1645.0084667544,181.46968033049598,{},0.0,0.0,{}
2019-11-05 14:39:43.748944325,1645.12410217613,181.359227625618,{},0.0,0.0,{}
2019-11-05 14:39:43.756087182,,,{},0.0,0.0,{}
2019-11-05 14:39:43.763230039,1645.49672621401,181.74141861211,{},0.0,0.0,{}
2019-11-05 14:39:43.770372896,1645.20415890788,182.447179788066,{},0.0,0.0,{}
2019-11-05 14:39:43.777515753,,,{},0.0,0.0,{}
2019-11-05 14:39:43.784658610,1645.10569587648,182.66342370437098,{},-1.0,0.0,{}
2019-11-05 14:39:43.791801467,,,{},-0.5,0.0,{}
2019-11-05 14:39:43.798944324,1642.8493939955,183.015844791571,{},-1.5,-0.5,{}
2019-11-05 14:39:43.806087181,1646.0759029262601,182.56957179947602,{},-2.0,-0.5,{}
2019-11-05 14:39:43.813230038,1644.2688576698902,183.040530889243,{},-2.0,0.0,{}
2019-11-05 14:39:43.820372895,,,{},-1.5,0.0,{}
2019-11-05 14:39:43.827515752,1618.9467919826902,189.58971826078,{},-1.0,0.0,{}
2019-11-05 14:39:43.834658609,,,{},-1.0,0.0,{}
2019-11-05 14:39:43.841801466,1436.66073890175,266.107406874698,{},-0.5,0.0,{}
