time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 14:46:51.684650052,929.660515551332,557.009338153659,"{'D','S','D','S'}",-7.0,0.0,{}
2019-11-05 14:46:51.691792909,930.832268112193,556.7066214949659,"{'D','S','D','S'}",-5.0,-0.5,{}
2019-11-05 14:46:51.698935766,,,"{'D','S'}",-4.0,-1.0,{}
2019-11-05 14:46:51.706078623,936.969324602806,553.211167501941,"{'D','S','D','S'}",-5.5,-0.5,{}
2019-11-05 14:46:51.713221480,937.605784627015,552.959480320936,"{'D','S'}",-6.0,0.0,{}
2019-11-05 14:46:51.720364337,,,"{'D','S','D','S'}",1.0,0.0,{}
2019-11-05 14:46:51.727507194,938.4905473298261,553.196157209856,"{'D','S','D','S'}",-6.5,-1.0,{}
2019-11-05 14:46:51.734650051,,,"{'D','S'}",-2.0,0.0,{}
2019-11-05 14:46:51.741792908,942.832983384104,553.831870738444,"{'D','S','D','S'}",-3.5,-0.5,{}
2019-11-05 14:46:51.748935765,946.375427863443,555.533520485715,"{'D','S','D','S'}",-3.0,0.0,{}
2019-11-05 14:46:51.756078622,,,"{'D','S','D','S'}",-2.0,-1.0,{}
2019-11-05 14:46:51.763221479,948.528772885495,555.291201421963,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.770364336,950.8077791882221,556.5030675471589,{'D'},-2.0,0.0,{}
2019-11-05 14:46:51.777507193,,,{'D'},-2.5,0.0,{}
2019-11-05 14:46:51.784650050,952.325450776378,557.077806245025,"{'D','D'}",-1.5,0.0,{}
2019-11-05 14:46:51.791792907,955.222367492768,557.439134065784,"{'D','D'}",-3.0,0.0,{}
2019-11-05 14:46:51.798935764,,,"{'D','D'}",-2.5,0.0,{}
2019-11-05 14:46:51.806078621,957.3685594792439,557.77715600531,{'D'},-3.5,0.0,{}
2019-11-05 14:46:51.813221478,957.9216021415621,557.917972389753,"{'D','D'}",-3.5,0.5,{}
2019-11-05 14:46:51.820364335,,,"{'D','D'}",-3.0,0.0,{}
2019-11-05 14:46:51.827507192,959.3202916163519,558.6470126574591,{'D'},-5.0,0.0,{}
2019-11-05 14:46:51.834650049,,,"{'D','D'}",-3.5,0.5,{}
2019-11-05 14:46:51.841792906,961.4621714558591,559.6335947449791,{'D'},-2.0,0.0,{}
2019-11-05 14:46:51.848935763,967.8152699803801,560.598890409605,"{'D','D'}",-1.5,0.0,{}
2019-11-05 14:46:51.856078620,,,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.863221477,967.863066734614,560.8091629854811,{'D'},-3.0,0.0,{}
2019-11-05 14:46:51.870364334,969.29661113033,560.750812659545,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.877507191,,,"{'D','D'}",-5.0,0.0,{}
2019-11-05 14:46:51.884650048,970.040413080256,560.497241941661,{'D'},-3.0,0.0,{}
2019-11-05 14:46:51.891792905,969.5199465475099,559.823446846544,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.898935762,,,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.906078619,967.840119211757,558.953187083667,"{'D','D'}",-9.0,0.0,{}
2019-11-05 14:46:51.913221476,967.658280171779,558.893498243095,{'D'},-4.0,0.0,{}
2019-11-05 14:46:51.920364333,,,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.927507190,967.440963382382,557.83166303996,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.934650047,,,{'D'},-4.0,0.0,{}
2019-11-05 14:46:51.941792904,966.739119158923,556.749757254876,"{'D','D'}",-3.5,0.0,{}
2019-11-05 14:46:51.948935761,967.171685206263,557.376324772378,"{'D','D'}",-4.5,0.0,{}
2019-11-05 14:46:51.956078618,,,"{'D','D'}",-4.5,0.0,{}
2019-11-05 14:46:51.963221475,967.4996529714191,557.71201058196,{'D'},-6.0,0.0,{}
2019-11-05 14:46:51.970364332,956.36874820466,556.321110654335,"{'D','D'}",-4.5,0.0,{}
2019-11-05 14:46:51.977507189,,,"{'D','D'}",-4.5,0.0,{}
2019-11-05 14:46:51.984650046,950.5882403716789,555.741285638397,{'D'},-5.0,1.0,{}
2019-11-05 14:46:51.991792903,933.8147414824381,554.592231234027,"{'D','D'}",-5.0,0.0,{}
2019-11-05 14:46:51.998935760,,,"{'D','D'}",-6.5,0.0,{}
2019-11-05 14:46:52.006078617,930.547310342099,556.012058012508,{'D'},-4.5,0.0,{}
2019-11-05 14:46:52.013221474,929.278214322645,555.671559478432,"{'D','D'}",-4.0,0.0,{}
2019-11-05 14:46:52.020364331,,,{'D'},-5.0,0.0,{}
2019-11-05 14:46:52.027507188,930.299176581452,556.134250412688,"{'D','D'}",-7.5,-0.5,{}
2019-11-05 14:46:52.034650045,,,{'D'},-5.0,0.0,{}
2019-11-05 14:46:52.041792902,931.619897466741,556.547475277577,"{'D','D'}",-5.5,0.0,{}
2019-11-05 14:46:52.048935759,932.740031328058,557.064446899051,"{'D','D'}",-4.0,-0.5,{}
2019-11-05 14:46:52.056078616,,,{'D'},-6.0,0.0,{}
2019-11-05 14:46:52.063221473,942.4893622704781,556.699785492698,"{'D','D'}",-6.5,-1.0,{}
2019-11-05 14:46:52.070364330,945.183187003537,555.910908120523,"{'D','D'}",-5.0,0.0,{}
2019-11-05 14:46:52.077507187,,,{'D'},-4.0,-0.5,{}
2019-11-05 14:46:52.084650044,946.192328005904,556.904376638686,"{'D','D'}",-4.0,0.0,{}
2019-11-05 14:46:52.091792901,948.036074376591,556.695599775309,{'D'},-3.0,0.0,{}
2019-11-05 14:46:52.098935758,,,"{'D','D'}",-3.5,-0.5,{}
2019-11-05 14:46:52.106078615,947.9016576975729,556.877797239506,"{'D','D'}",-3.0,0.0,{}
2019-11-05 14:46:52.113221472,952.613646000136,555.316870831592,{'D'},-2.0,0.0,{}
2019-11-05 14:46:52.120364329,,,"{'D','D'}",-2.0,0.0,{}
2019-11-05 14:46:52.127507186,953.589475142998,554.888735119496,"{'D','D'}",-1.5,0.0,{}
2019-11-05 14:46:52.134650043,,,{'D'},-1.0,-1.0,{}
2019-11-05 14:46:52.141792900,954.790725733214,554.630420690264,{'D'},-1.5,0.0,{}
2019-11-05 14:46:52.148935757,957.9755396089861,554.699343390742,"{'D','D'}",-1.0,0.0,{}
2019-11-05 14:46:52.156078614,,,"{'D','D'}",-2.0,0.0,{}
2019-11-05 14:46:52.163221471,960.127204669826,554.3156590381881,{'D'},-1.5,0.0,{}
2019-11-05 14:46:52.170364328,961.0229862493111,554.311062521437,"{'D','D'}",-1.5,0.0,{}
2019-11-05 14:46:52.177507185,,,{'D'},-1.0,0.0,{}
2019-11-05 14:46:52.184650042,963.450509326541,555.271841901073,"{'D','D'}",-0.5,0.0,{}
2019-11-05 14:46:52.191792899,965.569370627942,555.926255538895,"{'D','D'}",-1.0,-1.0,{}
2019-11-05 14:46:52.198935756,,,"{'D','D'}",-0.5,0.0,{}
2019-11-05 14:46:52.206078613,965.7683294609179,556.00917678422,"{'D','D'}",-0.5,0.0,{}
2019-11-05 14:46:52.213221470,966.145436681423,556.1411822246799,{'D'},-0.5,0.0,{}
2019-11-05 14:46:52.220364327,,,"{'D','D'}",-0.5,0.0,{}
2019-11-05 14:46:52.227507184,967.3699603630611,556.2781517701641,{'D'},-1.0,0.0,{}
2019-11-05 14:46:52.234650041,,,"{'D','D'}",-1.5,0.0,{}
2019-11-05 14:46:52.241792898,968.149982645291,558.514149871619,"{'D','D'}",-1.0,0.0,{}
2019-11-05 14:46:52.248935755,970.4892336705141,563.3284777464991,"{'D','D'}",-1.0,0.0,{}
2019-11-05 14:46:52.256078612,,,{'D'},-1.5,0.0,{}
2019-11-05 14:46:52.263221469,970.755634009964,563.627865299873,"{'D','A','D'}",-1.0,0.0,{}
2019-11-05 14:46:52.270364326,971.4563008991161,564.675974863201,"{'A','D'}",-1.0,0.0,{}
2019-11-05 14:46:52.277507183,,,"{'A','D','A','D'}",0.0,0.0,{}
2019-11-05 14:46:52.284650040,973.091780996111,565.219298149013,"{'A','D'}",0.0,0.0,{}
2019-11-05 14:46:52.291792897,973.538911590651,566.249087563149,"{'A','D','A','D'}",0.0,0.0,{}
2019-11-05 14:46:52.298935754,,,"{'A','D','A'}",0.0,0.0,{}
2019-11-05 14:46:52.306078611,973.767816871967,565.979343340372,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.313221468,973.633316689575,565.9153315801809,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.320364325,,,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.327507182,973.073810145708,566.264075504526,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.334650039,,,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.341792896,973.283636997105,565.895309958642,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.348935753,972.798229347673,565.338083742877,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.356078610,,,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.363221467,972.684829044603,565.254511342342,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.370364324,972.4521372010221,565.366268256521,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.377507181,,,"{'A','A'}",-1.0,0.0,{}
2019-11-05 14:46:52.384650038,972.396697267085,565.276014845029,{'A'},-1.0,0.0,{}
2019-11-05 14:46:52.391792895,969.553867714728,564.969057887329,"{'A','A'}",-2.0,0.0,{}
2019-11-05 14:46:52.398935752,,,{'A'},-3.5,1.0,{}
2019-11-05 14:46:52.406078609,960.687300202726,563.440300108754,"{'A','A'}",-3.0,0.0,{}
2019-11-05 14:46:52.413221466,958.5433516591401,564.127058089731,"{'A','A'}",-1.5,0.5,{}
2019-11-05 14:46:52.420364323,,,{'A'},-2.0,0.0,{}
2019-11-05 14:46:52.427507180,954.800591745325,564.42792456569,"{'A','A'}",-0.5,0.0,{}
2019-11-05 14:46:52.434650037,,,"{'A','A'}",-0.5,0.0,{}
2019-11-05 14:46:52.441792894,954.164267473609,564.486887993357,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.448935751,953.608243684075,564.384194785814,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.456078608,,,"{'A','A'}",-1.0,0.0,{}
2019-11-05 14:46:52.463221465,951.5375497238049,563.923525792603,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.470364322,950.910714193936,563.785299578586,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.477507179,,,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.484650036,950.620446462733,561.3988248301999,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.491792893,950.693074321651,560.3084215868499,"{'A','A'}",0.0,0.0,{}
2019-11-05 14:46:52.498935750,,,{'A'},0.0,0.0,{}
2019-11-05 14:46:52.506078607,955.233716418123,559.412002708526,{'A'},1.0,0.0,{}
2019-11-05 14:46:52.513221464,955.5929516273511,558.4785873165309,{'D'},2.0,0.0,{}
2019-11-05 14:46:52.520364321,,,{'D'},3.0,-1.0,{}
2019-11-05 14:46:52.527507178,957.795186244339,558.610123335287,"{'D','D'}",2.0,0.0,{}
2019-11-05 14:46:52.534650035,,,{'D'},1.5,-0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.541792892,959.286359640494,558.9597212494081,"{'D','D'}",0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.548935749,959.892695841046,559.051573503822,"{'D','D'}",0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.556078606,960.280969961879,559.399246977188,{'D'},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.563221463,,,"{'D','D'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.570364320,964.9792178500501,564.578417314379,"{'D','D'}",0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.577507177,,,{'D'},0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.584650034,967.825452382216,567.496714749893,"{'D','D'}",0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.591792891,970.720098701451,568.7214966692579,"{'D','D'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.598935748,,,"{'D','D'}",0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.606078605,971.9874972253771,568.453611758714,{'D'},0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.613221462,972.087304439736,568.878741961312,"{'D','D'}",0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.620364319,,,"{'D','A','D'}",1.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.627507176,972.1096469899361,569.384593910784,"{'A','D'}",0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.634650033,,,"{'A','D','A'}",0.0,0.5,{'LEFT'}
2019-11-05 14:46:52.641792890,972.0554071869279,569.736279611202,{'A'},0.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.648935747,971.34455443146,570.145845232685,"{'A','A'}",0.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.656078604,,,"{'A','A'}",0.0,1.0,{'LEFT'}
2019-11-05 14:46:52.663221461,971.262894503976,570.220766240757,"{'A','A'}",0.5,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.670364318,969.80764491438,572.312361832374,{'A'},1.0,2.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.677507175,,,"{'A','A'}",0.5,0.5,{'LEFT'}
2019-11-05 14:46:52.684650032,969.0620094586909,573.118718355694,{'A'},0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.691792889,966.024231111454,576.900753861451,"{'A','A'}",0.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.698935746,,,"{'A','A'}",0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.706078603,965.8451552678699,576.539060414871,"{'A','A'}",0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.713221460,966.901280522882,570.1227494012901,{'A'},0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.720364317,,,{},0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.727507174,966.6308812590199,570.506696858617,{},0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.734650031,,,{},0.0,1.0,{'LEFT'}
2019-11-05 14:46:52.741792888,966.537369344245,566.074105882322,{},0.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.748935745,966.259351694151,565.6503538297251,{},0.0,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.756078602,,,{},0.5,1.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.763221459,964.847003572465,559.336864685151,{},0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.770364316,964.399609955026,557.203533879033,{},1.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.777507173,,,{},0.0,1.0,{'LEFT'}
2019-11-05 14:46:52.784650030,962.631873569072,557.675529053229,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.791792887,961.641017056377,558.423104938969,{},0.5,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.798935744,,,{},0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.806078601,959.9452433840919,558.815816813532,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.813221458,959.068261735683,559.070975290361,{},0.0,0.5,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.820364315,,,{},0.0,0.0,{'LEFT'}
2019-11-05 14:46:52.827507172,958.688550892885,558.836589022346,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.834650029,,,{},0.0,0.0,"{'LEFT','LEFT'}"
2019-11-05 14:46:52.841792886,957.610575577358,558.8847144536741,{},0.0,0.0,"{'LEFT','LEFT'}"
