time,gaze_x,gaze_y,key,mouse_dx,mouse_dy,mouse_key
2019-11-05 16:20:14.248823715,560.559178529703,696.175713183534,{},0.0,0.0,{}
2019-11-05 16:20:14.255966572,561.066039122111,700.766846311447,{},0.0,0.0,{}
2019-11-05 16:20:14.263109429,,,{},0.0,0.0,{}
2019-11-05 16:20:14.270252286,561.11491193076,701.174623194174,{},0.0,0.0,{}
2019-11-05 16:20:14.277395143,561.199293521898,701.771717371763,{},0.0,0.0,{}
2019-11-05 16:20:14.284538000,,,{},0.0,0.0,{}
2019-11-05 16:20:14.291680857,561.472546471059,701.736378302188,{},0.0,0.0,{}
2019-11-05 16:20:14.298823714,562.108710780292,702.975235154271,{},0.0,0.0,{}
2019-11-05 16:20:14.305966571,,,{},0.0,0.0,{}
2019-11-05 16:20:14.313109428,562.634549516982,702.81489803218,{},0.0,0.0,{}
2019-11-05 16:20:14.320252285,562.566802280495,702.8798647081641,{},0.0,0.0,{}
2019-11-05 16:20:14.327395142,,,{},0.0,0.0,{}
2019-11-05 16:20:14.334537999,561.211836943843,705.426476405966,{},0.0,0.0,{}
2019-11-05 16:20:14.341680856,560.8555883317949,705.9974326809661,{},0.0,0.0,{}
2019-11-05 16:20:14.348823713,,,{},0.0,0.0,{}
2019-11-05 16:20:14.355966570,561.691110122126,703.41245079482,{},0.0,0.0,{}
2019-11-05 16:20:14.363109427,561.705357117604,702.140492722536,{},0.0,0.0,{}
2019-11-05 16:20:14.370252284,,,{},0.0,0.0,{}
2019-11-05 16:20:14.377395141,562.433229661767,676.320889084346,{},0.0,0.0,{}
2019-11-05 16:20:14.384537998,,,{},0.0,0.0,{}
2019-11-05 16:20:14.391680855,564.941675810073,612.198970201965,{},0.0,0.0,{}
2019-11-05 16:20:14.398823712,571.950003073427,543.662710084111,{},0.0,0.0,{}
2019-11-05 16:20:14.405966569,,,{},0.0,0.0,{}
2019-11-05 16:20:14.413109426,573.633084691836,529.319324656668,{},0.0,0.0,{}
2019-11-05 16:20:14.420252283,575.0081814157879,516.967836025421,{},0.0,0.0,{}
2019-11-05 16:20:14.427395140,,,{},0.0,0.0,{}
2019-11-05 16:20:14.434537997,575.514228401335,505.915660865062,{},0.0,0.0,{}
2019-11-05 16:20:14.441680854,576.0758164475051,497.823504674205,{},0.0,0.0,{}
2019-11-05 16:20:14.448823711,,,{},0.0,0.0,{}
2019-11-05 16:20:14.455966568,577.243432051864,488.638020457194,{},0.0,0.0,{}
2019-11-05 16:20:14.463109425,,,{},0.0,0.0,{}
2019-11-05 16:20:14.470252282,577.540997159513,485.56484792642095,{},0.0,0.0,{}
2019-11-05 16:20:14.477395139,576.6600707679689,480.822975750345,{},0.0,0.0,{}
2019-11-05 16:20:14.484537996,,,{},0.0,0.0,{}
